dateRep,year,month,day,cases,deaths,countriesAndTerritories
06/04/2021,2021,04,06,520,2,Denmark
05/04/2021,2021,04,05,479,1,Denmark
04/04/2021,2021,04,04,600,1,Denmark
03/04/2021,2021,04,03,745,4,Denmark
02/04/2021,2021,04,02,708,1,Denmark
01/04/2021,2021,04,01,662,4,Denmark
31/03/2021,2021,03,31,701,2,Denmark
30/03/2021,2021,03,30,1210,2,Denmark
29/03/2021,2021,03,29,679,1,Denmark
28/03/2021,2021,03,28,964,1,Denmark
27/03/2021,2021,03,27,416,2,Denmark
26/03/2021,2021,03,26,789,2,Denmark
25/03/2021,2021,03,25,814,5,Denmark
24/03/2021,2021,03,24,-2001,1,Denmark
23/03/2021,2021,03,23,754,1,Denmark
22/03/2021,2021,03,22,772,2,Denmark
21/03/2021,2021,03,21,657,1,Denmark
20/03/2021,2021,03,20,590,2,Denmark
19/03/2021,2021,03,19,843,0,Denmark
18/03/2021,2021,03,18,786,1,Denmark
17/03/2021,2021,03,17,787,1,Denmark
16/03/2021,2021,03,16,771,2,Denmark
15/03/2021,2021,03,15,612,2,Denmark
14/03/2021,2021,03,14,541,1,Denmark
13/03/2021,2021,03,13,613,3,Denmark
12/03/2021,2021,03,12,645,3,Denmark
11/03/2021,2021,03,11,862,2,Denmark
10/03/2021,2021,03,10,2007,1,Denmark
09/03/2021,2021,03,09,527,0,Denmark
08/03/2021,2021,03,08,425,2,Denmark
07/03/2021,2021,03,07,513,2,Denmark
06/03/2021,2021,03,06,394,0,Denmark
05/03/2021,2021,03,05,614,3,Denmark
04/03/2021,2021,03,04,520,4,Denmark
03/03/2021,2021,03,03,574,3,Denmark
02/03/2021,2021,03,02,532,2,Denmark
01/03/2021,2021,03,01,497,4,Denmark
28/02/2021,2021,02,28,463,3,Denmark
27/02/2021,2021,02,27,520,5,Denmark
26/02/2021,2021,02,26,530,2,Denmark
25/02/2021,2021,02,25,603,6,Denmark
24/02/2021,2021,02,24,523,2,Denmark
23/02/2021,2021,02,23,529,0,Denmark
22/02/2021,2021,02,22,450,5,Denmark
21/02/2021,2021,02,21,496,5,Denmark
20/02/2021,2021,02,20,464,6,Denmark
19/02/2021,2021,02,19,552,8,Denmark
18/02/2021,2021,02,18,468,3,Denmark
17/02/2021,2021,02,17,414,8,Denmark
16/02/2021,2021,02,16,384,7,Denmark
15/02/2021,2021,02,15,437,9,Denmark
14/02/2021,2021,02,14,295,8,Denmark
